trip_id;arrival_time;departure_time;stop_id;stop_sequence;stop_headsign;pickup_type;drop_off_type;timepoint
A1;07:13:00;07:13:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A2;07:43:00;07:43:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A3;08:12:00;08:12:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A4;08:42:00;08:42:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A5;09:12:00;09:12:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A6;09:43:00;09:43:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A7;10:13:00;10:13:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A8;10:43:00;10:43:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A9;11:13:00;11:13:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A10;11:49:00;11:49:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A11;12:14:00;12:14:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A12;12:43:00;12:43:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A13;13:14:00;13:14:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A14;13:44:00;13:44:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A15;14:14:00;14:14:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A16;14:55:00;14:55:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A17;15:14:00;15:14:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A18;15:44:00;15:44:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A19;16:13:00;16:13:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A20;16:43:00;16:43:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A21;17:14:00;17:14:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A22;17:44:00;17:44:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A23;18:14:00;18:14:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A24;18:44:00;18:44:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A25;19:14:00;19:14:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A26;19:44:00;19:44:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A27;20:14:00;20:14:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A28;20:43:00;20:43:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A29;21:12:00;21:12:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A30;21:42:00;21:42:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A31;22:12:00;22:12:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A32;22:42:00;22:42:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A33;09:27:00;09:27:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A34;10:27:00;10:27:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A35;11:27:00;11:27:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A36;12:27:00;12:27:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A37;13:27:00;13:27:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A38;14:27:00;14:27:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A39;15:27:00;15:27:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A40;16:27:00;16:27:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A41;17:27:00;17:27:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A42;18:27:00;18:27:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A43;19:27:00;19:27:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A44;20:27:00;20:27:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A45;21:27:00;21:27:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A46;22:27:00;22:27:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A47;13:42:00;13:42:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A48;14:43:00;14:43:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A49;17:43:00;17:43:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A50;20:43:00;20:43:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
A51;22:44:00;22:44:00;20;21;La Vega-Arroyo-La Flecha-VA;0;0;0
