trip_id;arrival_time;departure_time;stop_id;stop_sequence;stop_headsign;pickup_type;drop_off_type;timepoint
A1;07:08;07:08;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A2;07:39;07:39;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A3;08:09;08:09;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A4;08:39;08:39;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A5;09:09;09:09;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A6;09:40;09:40;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A7;10:09;10:09;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A8;10:39;10:39;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A9;11:09;11:09;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A10;11:45;11:45;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A11;12:10;12:10;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A12;12:39;12:39;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A13;13:10;13:10;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A14;13:40;13:40;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A15;14:10;14:10;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A16;14:50;14:50;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A17;15:10;15:10;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A18;15:40;15:40;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A19;16:09;16:09;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A20;16:39;16:39;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A21;17:10;17:10;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A22;17:40;17:40;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A23;18:10;18:10;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A24;18:40;18:40;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A25;19:10;19:10;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A26;19:40;19:40;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A27;20:10;20:10;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A28;20:39;20:39;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A29;21:08;21:08;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A30;21:38;21:38;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A31;22:08;22:08;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A32;22:38;22:38;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A33;09:23;09:23;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A34;10:23;10:23;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A35;11:23;11:23;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A36;12:23;12:23;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A37;13:23;13:23;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A38;14:23;14:23;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A39;15:23;15:23;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A40;16:23;16:23;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A41;17:23;17:23;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A42;18:23;18:23;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A43;19:23;19:23;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A44;20:23;20:23;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A45;21:23;21:23;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A46;22:23;22:23;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A47;13:38;13:38;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A48;14:39;14:39;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A49;17:39;17:39;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A50;20:39;20:39;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
A51;22:40;22:40;17;18;La Vega-Arroyo-La Flecha-VA;0;0;0
B1;00:35;00:35;17;23;Buho;0;0;0
B2;01:35;01:35;17;23;Buho;0;0;0
B3;02:31;02:31;17;23;Buho;0;0;0
B4;03:31;03:31;17;23;Buho;0;0;0
B5;00:35;00:35;17;23;Buho;0;0;0
B6;01:35;01:35;17;23;Buho;0;0;0
B7;02:31;02:31;17;23;Buho;0;0;0
B8;03:31;03:31;17;23;Buho;0;0;0
B9;05:01;05:01;17;23;Buho;0;0;0
R1;07:03;07:03;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R2;07:35;07:35;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R3;08:02;08:02;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R4;08:36;08:36;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R5;09:02;09:02;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R6;00:00;00:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R7;10:02;10:02;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R8;10:35;10:35;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R9;11:02;11:02;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R10;11:35;11:35;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R11;12:02;12:02;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R12;12:35;12:35;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R13;13:02;13:02;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R14;13:35;13:35;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R15;14:02;14:02;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R16;14:44;14:44;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R17;15:02;15:02;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R18;15:35;15:35;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R19;16:02;16:02;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R20;16:34;16:34;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R21;17:03;17:03;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R22;17:35;17:35;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R23;18:03;18:03;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R24;18:34;18:34;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R25;19:03;19:03;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R26;19:34;19:34;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R27;20:03;20:03;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R28;20:34;20:34;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R29;21:03;21:03;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R30;21:33;21:33;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R31;22:02;22:02;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R32;22:33;22:33;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R33;23:02;23:02;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R34;09:00;09:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R35;10:00;10:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R36;11:00;11:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R37;00:00;00:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R38;13:00;13:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R39;14:00;14:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R40;15:00;15:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R41;16:00;16:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R42;17:00;17:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R43;18:00;18:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R44;19:00;19:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R45;20:00;20:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R46;21:00;21:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R47;22:00;22:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R48;23:00;23:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R49;09:48;09:48;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R50;12:48;12:48;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R51;00:00;00:00;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R52;19:48;19:48;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
R53;21:48;21:48;17;22;La Flecha-Arroyo-La Vega-VA;0;0;0
