trip_id;arrival_time;departure_time;stop_id;stop_sequence;stop_headsign;pickup_type;drop_off_type;timepoint
A1;07:03:00;07:03:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A2;07:33:00;07:33:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A3;08:04:00;08:04:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A4;08:34:00;08:34:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A5;09:05:00;09:05:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A6;09:35:00;09:35:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A7;10:05:00;10:05:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A8;10:35:00;10:35:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A9;11:05:00;11:05:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A10;11:40:00;11:40:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A11;12:05:00;12:05:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A12;12:35:00;12:35:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A13;13:05:00;13:05:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A14;13:35:00;13:35:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A15;14:05:00;14:05:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A16;14:45:00;14:45:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A17;15:05:00;15:05:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A18;15:35:00;15:35:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A19;16:05:00;16:05:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A20;16:35:00;16:35:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A21;17:05:00;17:05:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A22;17:35:00;17:35:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A23;18:05:00;18:05:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A24;18:35:00;18:35:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A25;19:05:00;19:05:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A26;19:35:00;19:35:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A27;20:05:00;20:05:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A28;20:34:00;20:34:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A29;21:04:00;21:04:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A30;21:34:00;21:34:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A31;22:04:00;22:04:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A32;22:34:00;22:34:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A33;09:19:00;09:19:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A34;10:19:00;10:19:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A35;11:19:00;11:19:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A36;12:19:00;12:19:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A37;13:19:00;13:19:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A38;14:19:00;14:19:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A39;15:19:00;15:19:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A40;16:19:00;16:19:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A41;17:19:00;17:19:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A42;18:19:00;18:19:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A43;19:19:00;19:19:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A44;20:19:00;20:19:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A45;21:19:00;21:19:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A46;22:19:00;22:19:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A47;10:35:00;10:35:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A48;14:35:00;14:35:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A49;17:35:00;17:35:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A50;20:35:00;20:35:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
A51;22:35:00;22:35:00;13;13;La Vega-Arroyo-La Flecha-VA;0;0;0
