trip_id;arrival_time;departure_time;stop_id;stop_sequence;stop_headsign;pickup_type;drop_off_type;timepoint
A1;07:34:00;07:34:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A2;08:01:00;08:01:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A3;08:30:00;08:30:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A4;09:00:00;09:00:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A5;09:30:00;09:30:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A6;10:01:00;10:01:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A7;10:31:00;10:31:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A8;11:01:00;11:01:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A9;11:31:00;11:31:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A10;12:05:00;12:05:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A11;12:32:00;12:32:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A12;13:01:00;13:01:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A13;13:32:00;13:32:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A14;14:02:00;14:02:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A15;14:32:00;14:32:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A16;15:13:00;15:13:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A17;15:32:00;15:32:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A18;16:02:00;16:02:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A19;16:31:00;16:31:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A20;17:01:00;17:01:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A21;17:32:00;17:32:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A22;18:02:00;18:02:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A23;18:32:00;18:32:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A24;19:02:00;19:02:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A25;19:32:00;19:32:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A26;20:02:00;20:02:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A27;20:32:00;20:32:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A28;21:01:00;21:01:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A29;21:29:00;21:29:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A30;21:59:00;21:59:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A31;22:29:00;22:29:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A32;22:59:00;22:59:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A33;09:44:00;09:44:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A34;10:44:00;10:44:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A35;11:44:00;11:44:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A36;12:44:00;12:44:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A37;13:44:00;13:44:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A38;14:44:00;14:44:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A39;15:44:00;15:44:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A40;16:44:00;16:44:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A41;17:44:00;17:44:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A42;18:44:00;18:44:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A43;19:44:00;19:44:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A44;20:44:00;20:44:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A45;21:44:00;21:44:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A46;22:44:00;22:44:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A47;13:59:00;13:59:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A48;15:00:00;15:00:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A49;18:00:00;18:00:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A50;21:00:00;21:00:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
A51;23:01:00;23:01:00;34;35;La Vega-Arroyo-La Flecha-VA;0;0;0
