trip_id;arrival_time;departure_time;stop_id;stop_sequence;stop_headsign;pickup_type;drop_off_type;timepoint
A1;07:08;07:08;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A2;07:38;07:38;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A3;08:08;08:08;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A4;08:38;08:38;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A5;09:08;09:08;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A6;09:39;09:39;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A7;10:08;10:08;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A8;10:38;10:38;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A9;11:08;11:08;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A10;11:44;11:44;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A11;12:09;12:09;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A12;12:38;12:38;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A13;13:09;13:09;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A14;13:39;13:39;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A15;14:09;14:09;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A16;14:49;14:49;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A17;15:09;15:09;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A18;15:39;15:39;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A19;16:08;16:08;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A20;16:38;16:38;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A21;17:09;17:09;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A22;17:39;17:39;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A23;18:09;18:09;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A24;18:39;18:39;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A25;19:09;19:09;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A26;19:39;19:39;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A27;20:09;20:09;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A28;20:38;20:38;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A29;21:07;21:07;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A30;21:37;21:37;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A31;22:07;22:07;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A32;22:37;22:37;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A33;09:22;09:22;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A34;10:22;10:22;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A35;11:22;11:22;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A36;12:22;12:22;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A37;13:22;13:22;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A38;14:22;14:22;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A39;15:22;15:22;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A40;16:22;16:22;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A41;17:22;17:22;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A42;18:22;18:22;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A43;19:22;19:22;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A44;20:22;20:22;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A45;21:22;21:22;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A46;22:22;22:22;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A47;13:37;13:37;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A48;14:38;14:38;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A49;17:38;17:38;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A50;20:38;20:38;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
A51;22:39;22:39;16;17;La Vega-Arroyo-La Flecha-VA;0;0;0
