trip_id;arrival_time;departure_time;stop_id;stop_sequence;stop_headsign;pickup_type;drop_off_type;timepoint
B1;00:46;00:46;62;37;Buho;0;0;0
B2;01:46;01:46;62;37;Buho;0;0;0
B3;02:42;02:42;62;37;Buho;0;0;0
B4;03:42;03:42;62;37;Buho;0;0;0
B5;00:46;00:46;62;37;Buho;0;0;0
B6;01:46;01:46;62;37;Buho;0;0;0
B7;02:42;02:42;62;37;Buho;0;0;0
B8;03:42;03:42;62;37;Buho;0;0;0
B9;05:12;05:12;62;37;Buho;0;0;0
R1;07:21;07:21;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R2;07:52;07:52;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R3;08:26;08:26;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R4;08:52;08:52;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R5;09:26;09:26;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R6;09:52;09:52;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R7;10:25;10:25;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R8;10:52;10:52;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R9;11:25;11:25;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R10;11:52;11:52;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R11;12:25;12:25;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R12;12:52;12:52;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R13;13:25;13:25;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R14;13:51;13:51;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R15;14:25;14:25;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R16;15:01;15:01;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R17;15:25;15:25;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R18;15:52;15:52;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R19;16:25;16:25;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R20;16:51;16:51;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R21;17:21;17:21;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R22;17:53;17:53;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R23;18:21;18:21;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R24;18:52;18:52;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R25;19:21;19:21;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R26;19:52;19:52;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R27;20:21;20:21;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R28;20:52;20:52;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R29;21:20;21:20;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R30;21:48;21:48;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R31;22:17;22:17;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R32;22:48;22:48;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R33;23:18;23:18;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R34;09:18;09:18;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R35;10:18;10:18;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R36;11:18;11:18;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R37;12:18;12:18;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R38;13:18;13:18;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R39;14:18;14:18;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R40;15:18;15:18;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R41;16:18;16:18;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R42;17:18;17:18;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R43;18:18;18:18;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R44;19:18;19:18;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R45;20:18;20:18;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R46;21:18;21:18;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R47;22:18;22:18;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R48;23:18;23:18;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R49;10:06;10:06;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R50;13:06;13:06;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R51;17:06;17:06;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R52;20:06;20:06;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
R53;22:06;22:06;62;36;La Flecha-Arroyo-La Vega-VA;0;0;0
V1I;07:11;07:11;62;10;Universidades;0;0;0
