trip_id;arrival_time;departure_time;stop_id;stop_sequence;stop_headsign;pickup_type;drop_off_type;timepoint
A1;06:56;06:56;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A2;07:26;07:26;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A3;07:56;07:56;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A4;08:26;08:26;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A5;08:57;08:57;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A6;09:27;09:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A7;09:57;09:57;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A8;10:27;10:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A9;10:57;10:57;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A10;11:32;11:32;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A11;11:57;11:57;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A12;12:27;12:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A13;12:57;12:57;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A14;13:27;13:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A15;13:57;13:57;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A16;14:33;14:33;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A17;14:57;14:57;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A18;15:27;15:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A19;15:57;15:57;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A20;16:27;16:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A21;16:57;16:57;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A22;17:27;17:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A23;17:57;17:57;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A24;18:27;18:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A25;18:57;18:57;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A26;19:27;19:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A27;19:57;19:57;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A28;20:27;20:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A29;20:57;20:57;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A30;21:27;21:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A31;21:57;21:57;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A32;22:27;22:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A33;09:12;09:12;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A34;10:12;10:12;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A35;11:12;11:12;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A36;12:12;12:12;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A37;13:12;13:12;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A38;14:12;14:12;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A39;15:12;15:12;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A40;16:12;16:12;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A41;17:12;17:12;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A42;18:12;18:12;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A43;00:00;00:00;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A44;20:12;20:12;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A45;21:12;21:12;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A46;22:12;22:12;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A47;10:27;10:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A48;14:27;14:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A49;17:27;17:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A50;20:27;20:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
A51;22:27;22:27;6;6;La Vega-Arroyo-La Flecha-VA;0;0;0
