trip_id;arrival_time;departure_time;stop_id;stop_sequence;stop_headsign;pickup_type;drop_off_type;timepoint
V1I;07:21:00;07:21:00;64;11;Universidades;0;0;0
V1V;00:00:00;00:00:00;64;4;Universidades;0;0;0
