trip_id;arrival_time;departure_time;stop_id;stop_sequence;stop_headsign;pickup_type;drop_off_type;timepoint
A1;07:14:00;07:14:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A2;07:44:00;07:44:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A3;08:13:00;08:13:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A4;08:43:00;08:43:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A5;09:13:00;09:13:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A6;09:44:00;09:44:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A7;10:14:00;10:14:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A8;10:44:00;10:44:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A9;11:14:00;11:14:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A10;11:50:00;11:50:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A11;12:15:00;12:15:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A12;12:44:00;12:44:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A13;13:15:00;13:15:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A14;13:45:00;13:45:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A15;14:15:00;14:15:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A16;14:55:00;14:55:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A17;15:15:00;15:15:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A18;15:45:00;15:45:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A19;16:14:00;16:14:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A20;16:44:00;16:44:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A21;17:15:00;17:15:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A22;17:45:00;17:45:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A23;18:15:00;18:15:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A24;18:45:00;18:45:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A25;19:15:00;19:15:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A26;19:45:00;19:45:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A27;20:15:00;20:15:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A28;20:44:00;20:44:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A29;21:13:00;21:13:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A30;21:43:00;21:43:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A31;22:13:00;22:13:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A32;22:43:00;22:43:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A33;09:28:00;09:28:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A34;10:28:00;10:28:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A35;11:28:00;11:28:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A36;12:28:00;12:28:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A37;13:28:00;13:28:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A38;14:28:00;14:28:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A39;15:28:00;15:28:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A40;16:28:00;16:28:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A41;17:28:00;17:28:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A42;18:28:00;18:28:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A43;19:28:00;19:28:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A44;20:28:00;20:28:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A45;21:28:00;21:28:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A46;22:28:00;22:28:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A47;13:43:00;13:43:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A48;14:44:00;14:44:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A49;17:44:00;17:44:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A50;20:44:00;20:44:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
A51;22:45:00;22:45:00;21;22;La Vega-Arroyo-La Flecha-VA;0;0;0
B1;00:31:00;00:31:00;21;19;Buho;0;0;0
B2;01:31:00;01:31:00;21;19;Buho;0;0;0
B3;02:27:00;02:27:00;21;19;Buho;0;0;0
B4;03:27:00;03:27:00;21;19;Buho;0;0;0
B5;00:31:00;00:31:00;21;19;Buho;0;0;0
B6;01:31:00;01:31:00;21;19;Buho;0;0;0
B7;02:27:00;02:27:00;21;19;Buho;0;0;0
B8;03:27:00;03:27:00;21;19;Buho;0;0;0
B9;04:57:00;04:57:00;21;19;Buho;0;0;0
R1;06:59:00;06:59:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R2;07:31:00;07:31:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R3;07:57:00;07:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R4;08:31:00;08:31:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R5;08:57:00;08:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R6;09:31:00;09:31:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R7;09:57:00;09:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R8;10:31:00;10:31:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R9;10:57:00;10:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R10;11:31:00;11:31:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R11;11:58:00;11:58:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R12;12:31:00;12:31:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R13;12:58:00;12:58:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R14;13:31:00;13:31:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R15;13:58:00;13:58:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R16;14:38:00;14:38:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R17;14:58:00;14:58:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R18;15:31:00;15:31:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R19;15:58:00;15:58:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R20;16:30:00;16:30:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R21;16:59:00;16:59:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R22;17:31:00;17:31:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R23;17:59:00;17:59:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R24;18:30:00;18:30:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R25;18:59:00;18:59:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R26;19:30:00;19:30:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R27;19:59:00;19:59:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R28;20:30:00;20:30:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R29;20:59:00;20:59:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R30;21:29:00;21:29:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R31;21:58:00;21:58:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R32;22:29:00;22:29:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R33;22:58:00;22:58:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R34;08:57:00;08:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R35;09:57:00;09:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R36;10:57:00;10:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R37;11:57:00;11:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R38;12:57:00;12:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R39;13:57:00;13:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R40;14:57:00;14:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R41;15:57:00;15:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R42;16:57:00;16:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R43;17:57:00;17:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R44;18:57:00;18:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R45;19:57:00;19:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R46;20:57:00;20:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R47;21:57:00;21:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R48;22:57:00;22:57:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R49;09:44:00;09:44:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R50;12:44:00;12:44:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R51;16:44:00;16:44:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R52;19:44:00;19:44:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
R53;21:44:00;21:44:00;21;18;La Flecha-Arroyo-La Vega-VA;0;0;0
