trip_id;arrival_time;departure_time;stop_id;stop_sequence;stop_headsign;pickup_type;drop_off_type;timepoint
V1I;07:30:00;07:30:00;65;13;Universidades;0;0;0
V1V;14:10:00;14:10:00;65;1;Universidades;0;0;1
