trip_id;arrival_time;departure_time;stop_id;stop_sequence;stop_headsign;pickup_type;drop_off_type;timepoint
A1;07:04;07:04;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A2;07:34;07:34;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A3;08:05;08:05;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A4;08:35;08:35;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A5;09:06;09:06;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A6;00:00;00:00;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A7;10:06;10:06;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A8;10:36;10:36;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A9;11:06;11:06;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A10;11:41;11:41;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A11;12:06;12:06;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A12;12:36;12:36;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A13;13:06;13:06;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A14;13:36;13:36;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A15;14:06;14:06;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A16;14:45;14:45;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A17;15:06;15:06;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A18;15:36;15:36;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A19;16:06;16:06;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A20;16:36;16:36;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A21;17:06;17:06;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A22;17:36;17:36;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A23;18:06;18:06;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A24;18:36;18:36;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A25;19:06;19:06;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A26;19:36;19:36;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A27;20:06;20:06;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A28;20:35;20:35;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A29;21:05;21:05;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A30;21:35;21:35;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A31;22:05;22:05;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A32;22:35;22:35;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A33;09:20;09:20;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A34;10:20;10:20;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A35;11:20;11:20;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A36;12:20;12:20;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A37;13:20;13:20;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A38;14:20;14:20;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A39;15:20;15:20;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A40;16:20;16:20;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A41;17:20;17:20;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A42;18:20;18:20;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A43;19:20;19:20;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A44;20:20;20:20;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A45;21:20;21:20;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A46;22:20;22:20;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A47;10:36;10:36;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A48;14:36;14:36;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A49;17:36;17:36;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A50;20:36;20:36;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
A51;22:36;22:36;14;14;La Vega-Arroyo-La Flecha-VA;0;0;0
