trip_id;arrival_time;departure_time;stop_id;stop_sequence;stop_headsign;pickup_type;drop_off_type;timepoint
A1;06:55:00;06:55:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A2;07:25:00;07:25:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A3;07:55:00;07:55:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A4;08:25:00;08:25:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A5;08:56:00;08:56:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A6;09:26:00;09:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A7;09:56:00;09:56:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A8;10:26:00;10:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A9;10:56:00;10:56:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A10;11:31:00;11:31:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A11;11:56:00;11:56:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A12;12:26:00;12:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A13;12:56:00;12:56:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A14;13:26:00;13:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A15;13:56:00;13:56:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A16;14:32:00;14:32:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A17;14:56:00;14:56:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A18;15:26:00;15:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A19;15:56:00;15:56:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A20;16:26:00;16:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A21;16:56:00;16:56:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A22;17:26:00;17:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A23;17:56:00;17:56:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A24;18:26:00;18:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A25;18:56:00;18:56:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A26;19:26:00;19:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A27;19:56:00;19:56:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A28;20:26:00;20:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A29;20:56:00;20:56:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A30;21:26:00;21:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A31;21:56:00;21:56:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A32;22:26:00;22:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A33;09:11:00;09:11:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A34;10:11:00;10:11:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A35;11:11:00;11:11:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A36;12:11:00;12:11:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A37;13:11:00;13:11:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A38;14:11:00;14:11:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A39;15:11:00;15:11:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A40;16:11:00;16:11:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A41;17:11:00;17:11:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A42;18:11:00;18:11:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A43;19:11:00;19:11:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A44;20:11:00;20:11:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A45;21:11:00;21:11:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A46;22:11:00;22:11:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A47;10:26:00;10:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A48;14:26:00;14:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A49;17:26:00;17:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A50;20:26:00;20:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
A51;22:26:00;22:26:00;5;5;La Vega-Arroyo-La Flecha-VA;0;0;0
