trip_id;arrival_time;departure_time;stop_id;stop_sequence;stop_headsign;pickup_type;drop_off_type;timepoint
A1;07:06:00;07:06:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A2;07:36:00;07:36:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A3;08:07:00;08:07:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A4;08:37:00;08:37:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A5;09:07:00;09:07:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A6;09:38:00;09:38:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A7;10:07:00;10:07:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A8;10:37:00;10:37:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A9;11:07:00;11:07:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A10;11:43:00;11:43:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A11;12:08:00;12:08:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A12;12:37:00;12:37:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A13;13:08:00;13:08:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A14;13:38:00;13:38:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A15;14:08:00;14:08:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A16;14:48:00;14:48:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A17;15:08:00;15:08:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A18;15:38:00;15:38:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A19;16:07:00;16:07:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A20;16:37:00;16:37:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A21;17:08:00;17:08:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A22;17:38:00;17:38:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A23;18:08:00;18:08:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A24;18:38:00;18:38:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A25;19:08:00;19:08:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A26;19:38:00;19:38:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A27;20:08:00;20:08:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A28;20:37:00;20:37:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A29;21:06:00;21:06:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A30;00:00:00;00:00:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A31;22:06:00;22:06:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A32;22:36:00;22:36:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A33;09:21:00;09:21:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A34;10:21:00;10:21:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A35;11:21:00;11:21:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A36;12:21:00;12:21:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A37;13:21:00;13:21:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A38;14:21:00;14:21:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A39;15:21:00;15:21:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A40;16:21:00;16:21:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A41;17:21:00;17:21:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A42;18:21:00;18:21:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A43;19:21:00;19:21:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A44;20:21:00;20:21:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A45;21:21:00;21:21:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A46;22:21:00;22:21:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A47;13:37:00;13:37:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A48;14:38:00;14:38:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A49;17:38:00;17:38:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A50;20:38:00;20:38:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
A51;22:38:00;22:38:00;15;16;La Vega-Arroyo-La Flecha-VA;0;0;0
